beta channel, neutron ToF, beta_time (s)
2, 213.214, 322.494
2, 176.761, 322.499
2, 191.163,   322.5
2, 186.668,   322.5
3, 279.404,   322.5
2, 202.777, 322.509
3, 266.147, 322.518
3, 262.414, 322.518
2, 210.732,  322.52
2, 1053.271, 322.521
2, 2536.680,  322.54
3, 2536.680,  322.54
3, 162.363, 322.543
3, 137.725, 322.543
3, 586.294, 322.553
3, 173.154, 322.558
2, 192.986,  322.56
3, 563.322, 322.563
3, 227.429, 322.575
2, 211.991, 322.583
2, 512.934, 322.583
2, 219.042, 322.596
3, 178.498, 322.598
2, 125.027, 322.609
2, 124.190, 322.609
2, 216.924, 322.619
2, 180.052, 322.622
3, 460.717, 322.628
3, 443.974, 322.628
3, 515.235, 322.631
3, 519.318, 322.631
3, 663.867, 322.631
3, 667.050, 322.631
2, 191.184, 322.641
3, 173.373, 322.651
2, 211.296,  322.66
3, 251.836, 322.663
3, 209.923, 322.666
3, 174.229,  322.68
3, 188.849, 322.685
3, 223.282, 322.686
3,  47.366, 322.694
3, 865.892, 322.694
3, 103.976, 322.694
2, 200.289, 322.696
2, 271.298, 322.699
2, 226.783, 322.713
3, 213.194, 322.719
3, 120.431, 322.724
3, 232.270, 322.726
3, 266.052, 322.731
3, 226.700, 322.747
3, 420.537, 322.748
2, 236.428, 322.749
3, 174.904, 322.764
3, 205.247, 322.778
3, 191.095, 322.781
2, 216.006, 322.782
3, 142.713, 322.787
2, 180.416, 322.787
3, 195.862, 322.799
3, 299.677, 322.805
3, 299.064, 322.805
2, 588.911, 322.807
3, 220.072, 322.809
3, 345.596, 322.813
3, 406.151, 322.814
3, 238.781, 322.826
3, 235.398, 322.826
2, 206.332,  322.83
2, 204.723,  322.83
2, 294.073, 322.832
3, 189.754, 322.833
2, 120.463, 322.841
2, 140.233, 322.853
3, 207.805, 322.855
3, 125.077, 322.857
2, 199.342, 322.869
3, 356.990, 322.871
3, 203.448, 322.874
3, 182.677, 322.874
2, 208.401, 322.889
2, 197.907, 322.897
3, 251.667, 322.904
2, 196.401, 322.907
3, 139.860, 322.919
2, 177.237, 322.927
2, 209.274, 322.942
3, 206.598, 322.947
2, 205.035, 322.952
2, 196.526, 322.952
3, 117.833, 322.955
3, 489.128, 322.964
3, 522.146, 322.964
3, 209.299, 322.967
2, 203.660, 322.974
3, 411.857, 322.974
3, 228.775, 323.001
3, 141.973, 323.004
3, 139.454, 323.018
3, 231.363, 323.022
3, 207.436, 323.026
2, 119.562, 323.046
3, 196.937, 323.047
3, 175.951, 323.052
3, 183.792, 323.054
3, 125.887, 323.055
3, 182.676, 323.064
2, 190.801, 323.072
2, 112.687, 323.081
2, 117.290, 323.081
2, 122.083, 323.081
3, 194.728, 323.088
3, 159.048, 323.092
2, 145.139, 323.094
3, 122.419, 323.094
2, 317.656, 323.111
2, 157.201, 323.119
2, 217.003, 323.119
2, 124.318, 323.126
2, 256.315, 323.132
2, 232.694, 323.132
3, 140.793, 323.133
3, 523.111, 323.137
3, 217.328, 323.137
3, 216.287, 323.137
2, 193.198, 323.152
3, 169.432, 323.154
3, 326.451, 323.166
2, 268.048,  323.17
3, 268.048,  323.17
2, 334.085, 323.174
3, 334.085, 323.174
3, 236.927, 323.175
3, 127.629, 323.183
3, 199.412, 323.186
3, 327.072, 323.195
3, 204.444, 323.198
3, 234.791, 323.214
2, 197.188, 323.224
2, 178.197, 323.239
2, 252.773,  323.24
3, 195.467, 323.246
3, 245.159, 323.265
3, 327.077, 323.266
2, 312.583, 323.277
2, 207.162, 323.279
2, 116.307, 323.284
2, 119.420, 323.284
3, 119.249, 323.299
3, 172.103,   323.3
3, 331.554, 323.317
2, 307.757, 323.317
3, 264.989,  323.32
3, 174.749, 323.323
3, 121.704, 323.344
3, 192.415, 323.353
2, 199.766, 323.372
2, 179.235,  323.38
2, 171.632,  323.38
2, 189.916, 323.384
3, 179.314, 323.416
3, 211.329, 323.417
3, 252.948, 323.456
3, 176.242, 323.457
2, -87.388, 323.458
3, -87.388, 323.458
2, 118.657, 323.467
2, 118.160, 323.482
3, 283.594, 323.483
3, 229.820, 323.487
3, 234.626,  323.49
3, 226.347, 323.492
3, 279.119, 323.503
2, 1114.702, 323.516
3, 1114.702, 323.516
2, 143.112, 323.526
2, 182.501, 323.538
2, 113.543, 323.554
3, 113.543, 323.554
3, 340.477,  323.56
3, 185.374, 323.562
3, 195.541, 323.572
2, 181.410, 323.628
2, 264.457, 323.633
3, 334.456, 323.641
3, 339.585, 323.641
3, 204.396, 323.642
2, 236.558, 323.651
2, 185.425, 323.659
3, 185.425, 323.659
3, 254.630, 323.665
3, 272.182, 323.671
3, 244.443, 323.675
3, 184.463, 323.699
3, 178.213, 323.712
2, 115.552, 323.715
3, 344.537, 323.717
3, 186.119, 323.737
3, 215.848, 323.784
3, 186.748, 323.796
3, 117.988, 323.833
2, 293.801, 323.837
2, 175.022,  323.84
2, 217.716, 323.856
3, 196.340,  323.88
2, 187.135, 323.884
2, 224.511, 323.887
3, 413.515, 323.888
3, 182.496, 323.892
2, 440.106, 323.894
2, 841.609, 323.906
2, 843.007, 323.906
3, 841.609, 323.906
3, 843.007, 323.906
3, 180.422, 323.925
3, 191.798, 323.936
2, 240.418, 323.983
2, 239.006, 323.983
3, 240.418, 323.983
3, 239.006, 323.983
3, 219.287, 323.999
3, 203.729, 324.011
2, 163.460, 324.032
2, 643.857, 324.035
2, 646.023, 324.035
3, 643.857, 324.035
3, 646.023, 324.035
3, 182.656, 324.045
3, 205.953, 324.056
2, 169.490, 324.066
2, 279.392, 324.079
2, 175.113, 324.085
2, 220.222, 324.095
2, 226.272, 324.105
3, 187.092, 324.109
3, 182.348, 324.115
2, 128.670, 324.117
3, 126.250, 324.119
3, 119.147, 324.119
2, 242.536, 324.158
2, 115.422, 324.177
3, 294.919, 324.181
3, 292.744, 324.181
2, 205.268, 324.217
2, 195.295, 324.217
2, 328.567, 324.227
2, 196.305, 324.229
2, 191.158, 324.244
2, 118.600, 324.252
2, 251.825, 324.254
2, 426.486,  324.28
2, 422.157,  324.28
3, 426.486,  324.28
3, 422.157,  324.28
2, 125.100, 324.291
3, 166.550, 324.294
2, 164.264, 324.343
2, 595.309, 324.353
3, 406.410, 324.357
3, 124.562, 324.431
3, 116.218, 324.455
2, 134.533, 324.458
2, 116.861, 324.473
3, 175.688, 324.517
2, 234.072, 324.518
2, 231.619, 324.531
2, 141.858, 324.552
3, 115.837, 324.556
3, 123.555, 324.564
3, 255.433, 324.574
3, 173.617, 324.574
3, 302.793, 324.584
3, 321.287, 324.588
3, 187.780, 324.616
3, 153.175, 324.616
2, 252.720, 324.624
2, 147.984, 324.624
2, 367.916, 324.663
3, 122.121, 324.683
3, 411.002, 324.705
3, 187.473, 324.708
3, 201.229, 324.714
3, 165.837, 324.723
3, 182.840, 324.736
3, 235.635, 324.782
2, 2179.180, 324.793
3, 2179.180, 324.793, 324.793
3, 123.347, 324.824
3, 137.662, 324.853
3, 136.580, 324.853
2, 211.212, 324.867
2, 179.013, 324.896
3, 291.447, 324.923
3, 254.250, 324.927
3, 245.249,  324.97
3, 184.045, 324.976
3, 180.855, 324.981
2, 217.494, 324.985
3, 138.593, 325.011
2, 290.688, 325.013
2, 123.138, 325.051
3, 152.589, 325.054
3, 202.554, 325.079
3, 286.149, 325.091
2, 206.074, 325.099
3, 352.975, 325.118
2, 120.808, 325.121
2, 144.690, 325.149
2, 198.462, 325.152
2, 512.792, 325.161
2, 325.220, 325.253
2, 329.327, 325.253
3, 231.684,  325.37
3, 251.171, 325.373
2, 193.026, 325.374
2, 139.154, 325.397
3, 251.804, 325.409
3, 142.288, 325.443
2, 245.245, 325.446
2, 141.411, 325.486
2, 138.787, 325.486
2, 397.829, 325.508
3, 397.829, 325.508
2, 221.923, 325.521
3, 176.600, 325.559
2, 199.889, 325.597
2, 260.574, 325.678
3, 197.204, 325.702
2, 141.865, 325.703
3, 230.934, 325.736
3, 490.619, 325.777
2, 198.551, 325.792
3, 233.673, 325.809
2, 141.161, 325.822
3, 194.433, 325.888
2, 201.754, 325.942
3, 177.421, 325.958
3, 215.171, 325.997
2, 209.435, 326.056
2, 205.288, 326.076
2, 228.223, 326.126
2, 547.518, 326.145
2, 159.557, 326.176
3, 324.602, 326.205
3, 208.998, 326.218
2, 480.829, 326.245
3, 580.133, 326.246
2, 227.029, 326.249
3, 239.384, 326.294
3, 120.269, 326.355
2, 182.575, 326.396
2, 166.706, 326.508
2, 170.971, 326.508
3, 136.515, 326.525
3, 411.594, 326.555
3, 144.632, 326.558
2, 148.795, 326.596
3, 184.488, 326.628
2, 119.612, 326.721
2, 141.338,  326.81
3, 183.166, 326.839
3, 140.636, 326.923
2, 213.728,  326.96
3, 220.003, 326.973
3, 119.461, 326.977
2, 119.000, 327.024
2, 188.885, 327.047
2, 1090.680, 327.057
2, 247.959, 327.057
2, 1097.274, 327.057
2, 254.552, 327.057
3, 1090.680, 327.057, 327.057
3, 247.959, 327.057, 327.057
3, 1097.274, 327.057, 327.057
3, 254.552, 327.057, 327.057
2, 237.656, 327.068
2, 625.424, 327.097
3, 444.130, 327.112
2, 177.284, 327.121
2, 213.802, 327.126
2, 169.079, 327.141
3, 264.620,  327.15
3, 115.279, 327.172
2, 121.479, 327.215
3, 125.149, 327.229
3, 119.470, 327.229
3, 126.737, 327.305
2, 327.842, 327.319
2, 335.717, 327.319
2, 223.260, 327.463
3, 206.878, 327.474
3, 234.389, 327.642
2, 604.466, 327.677
3, 196.812, 327.687
3, 201.367, 327.751
3, 762.337, 327.751
2, 177.260, 327.791
3, 126.170, 327.888
3, 122.689, 327.888
2, 138.730, 328.053
3, 240.433, 328.082
2, 118.679, 328.197
3, 231.176, 328.219
2, 182.478,  328.28
3, 193.110, 328.316
3, 142.640, 328.399
2, 429.470, 328.485
2, 411.069, 328.581
2, 201.839, 328.671
2, 178.565, 328.731
2, 142.934, 328.762
2, 831.434, 328.792
2, 846.750, 328.792
2, 810.848, 328.792
2, 429.324, 328.792
2, 433.705, 328.792
2, 670.259, 328.792
2, 432.085, 328.792
2, 967.715, 328.792
2, 921.750, 328.792
2, 992.996, 328.792
2, 436.690, 328.792
2, 530.402, 328.792
2, 881.855, 328.792
2, 407.358, 328.792
2, 1001.571, 328.792
2, 364.684, 328.796
2, 616.573, 328.797
2, 671.168, 328.822
2, 226.017, 328.822
2, 220.047, 328.839
2, 131.419, 328.843
3, 168.055,  328.85
2, 197.577, 328.857
3, 203.275,  328.87
2, -328.648, 328.884
3, -328.648, 328.884
3, 179.308, 328.884
3, 181.442, 328.907
2, 139.231, 328.911
3, 462.904, 328.911
2, 199.647, 328.916
2, 201.415, 328.919
3, 231.286,  328.92
3,  72.777, 328.929
3, 242.322,  328.95
3, 142.361, 328.952
2, 252.354, 328.958
2, 239.798, 328.963
3, 170.135, 328.966
3, 205.881,  328.97
3, 301.779, 328.972
2, 156.835, 328.985
2, 321.888,  328.99
3, 175.221, 328.993
3, 244.750, 328.998
3, 220.022, 329.003
3, 426.947, 329.005
3, 255.851, 329.006
2, 221.214, 329.006
3, 199.123, 329.009
3, 201.202, 329.011
2, 187.743, 329.017
2, 122.569, 329.023
2, 265.425, 329.024
2, 223.197, 329.027
3, 178.854,  329.03
3, 270.457, 329.031
2, 572.271, 329.033
2, 197.669, 329.047
3, 336.876, 329.049
3, 386.358,  329.05
3, 239.229, 329.052
2, 178.119, 329.052
2, 245.147, 329.053
3, 205.514, 329.057
3, 117.056, 329.059
2, 227.109, 329.065
3, 227.109, 329.065
2, 169.838,  329.07
3, 227.512, 329.074
2, 202.856,  329.08
2, 180.911, 329.081
2, 184.041, 329.084
2, 494.611,  329.09
3, 141.120, 329.094
2, 200.737, 329.099
3, 200.737, 329.099
3, 119.603, 329.099
3, 189.536,   329.1
2, 207.611, 329.101
2, 184.498, 329.108
3, 138.452, 329.108
3, 139.447, 329.109
3, 187.911, 329.112
2, 197.758,  329.12
3, 193.385, 329.122
3, 219.347, 329.134
2, 484.350, 329.135
3, 143.171, 329.138
3, 342.120, 329.143
2, 237.292, 329.145
3, 140.816, 329.146
2, 136.474, 329.149
2, 228.271, 329.158
2, 240.396, 329.158
2, 203.583, 329.158
3, 219.679, 329.163
3, 219.850, 329.176
3, 176.332, 329.184
2, 367.263,  329.19
3, 199.594, 329.192
3, 208.694, 329.192
2, 213.769, 329.201
2, 140.321, 329.204
3, 222.282, 329.207
3, 183.637, 329.207
3, 246.640, 329.209
2, 194.743, 329.212
3, 378.036, 329.216
3, 358.973, 329.216
2, 143.295, 329.222
3, 143.295, 329.222
2, 406.606, 329.235
2, 166.933, 329.235
3, 143.126, 329.243
3, 126.323, 329.245
3, 170.822, 329.251
2, 424.197, 329.253
3, 202.539, 329.255
3, 168.613, 329.262
3, 180.746, 329.265
2, 406.542, 329.266
3, 121.702, 329.279
2, 211.567, 329.281
3, 174.327, 329.284
2, 139.112, 329.289
2, 242.311,  329.29
3, 207.394,  329.29
3, 215.134, 329.291
3, 367.978, 329.294
3, 366.216, 329.294
2, 239.503, 329.298
3, 172.495,   329.3
2, 137.367, 329.304
3, 233.832, 329.306
2, 191.330,  329.31
2, 170.623, 329.316
3, 198.234, 329.324
2, 191.031, 329.325
3, 183.395, 329.325
3, 210.137, 329.328
2, 243.265, 329.335
3, 243.265, 329.335
3, 170.450, 329.338
3, 146.750, 329.339
2, 1070.316, 329.342
2, 155.101, 329.342
3, 1070.316, 329.342
3, 155.101, 329.342
2, 271.999, 329.344
3, 223.951, 329.346
2, 533.785, 329.347
2, 416.704, 329.353
3, 172.121,  329.37
3, 211.447, 329.373
3, 202.528, 329.385
2, 137.408, 329.387
3, 144.454, 329.387
3, 231.509, 329.392
3, 183.860, 329.398
3, 176.101, 329.404
3, 200.793, 329.405
3, 262.189, 329.406
3, 140.855, 329.407
3, 145.980, 329.407
3, 308.832, 329.416
2, 140.994, 329.417
3, 216.800, 329.422
3, 176.831, 329.426
2, 222.448, 329.436
2, 141.611, 329.436
2, 242.847, 329.442
2, 224.898, 329.464
3, 176.544, 329.472
2, 141.700, 329.478
3, 120.860, 329.478
3, 125.230, 329.482
2, 351.534, 329.483
3, 190.445, 329.496
2, 205.677, 329.496
2, 210.370, 329.497
3, 173.985, 329.502
3, 250.021, 329.505
2, 235.285, 329.505
3, 220.679, 329.505
3, 238.789, 329.508
3, 524.500, 329.514
2, 198.123, 329.518
2, 189.169, 329.518
3, 401.246,  329.52
2, 182.649, 329.532
3, 187.652, 329.534
2, 214.711, 329.534
3, 254.084, 329.537
2, 403.397, 329.538
3, 457.925, 329.539
3, 198.344, 329.544
3, 197.812, 329.544
2, 239.837, 329.547
3, 169.416, 329.552
2, 141.263, 329.552
3, 222.799, 329.566
2, 141.192, 329.576
2, 141.650, 329.576
3, 196.360, 329.576
2, 168.976, 329.581
2, 172.482, 329.581
3, 168.976, 329.581
3, 172.482, 329.581
3, 121.912, 329.582
3, 191.196, 329.616
3, 138.297, 329.625
2, 130.629, 329.628
3, 199.473, 329.638
3, 188.361, 329.638
3, 178.247, 329.639
3, 143.746, 329.642
3, 260.428, 329.647
3, 117.434, 329.649
3, 252.586, 329.652
2, 236.476, 329.659
2, 158.885, 329.661
3, 253.442, 329.665
3, 785.988, 329.665
2, 298.268, 329.666
2, -47.483, 329.666
2, 192.567, 329.666
3, -47.483, 329.666
3, 192.567, 329.666
3, 379.002, 329.671
3, 253.656, 329.674
2, 572.971, 329.703
3, 167.176, 329.707
3, 195.706, 329.712
3, 474.954, 329.717
3, 122.387, 329.722
2, 209.356, 329.726
3, 124.323, 329.733
3, 141.053, 329.739
3, 512.274, 329.746
2, 201.825,  329.75
2, 179.803, 329.753
2, 188.009, 329.771
2, 262.259, 329.772
2, 192.299, 329.773
2, 118.059, 329.782
3, 179.433, 329.803
3, 201.376, 329.807
3, 115.951, 329.815
3, 112.911, 329.815
3, 253.431, 329.816
3, 212.528, 329.823
2, 185.221, 329.829
2, 179.242,  329.83
2, 338.041, 329.837
3, 223.294, 329.838
2, 175.021, 329.839
3, 186.267, 329.847
2, 187.322, 329.855
3, 180.456, 329.855
2, 324.050, 329.868
2, 220.269, 329.868
3, 198.912, 329.872
2, 390.373, 329.877
3, 187.282, 329.879
2, 214.471,   329.9
2, 197.915, 329.922
2, 178.882, 329.923
3, 308.121, 329.933
3, 559.077, 329.934
3, 564.251, 329.934
3, 169.867, 329.946
3, 117.410,  329.95
2, 140.560, 329.953
3, 231.234, 329.955
2, 275.414, 329.955
3, 188.320, 329.955
2, 209.407, 329.958
2, 198.114, 329.959
3, 122.710, 329.963
2, 181.839, 329.969
3, 184.104, 329.969
3, 237.132, 329.973
3, 328.536, 329.979
3, 324.211, 329.981
3, 193.306,  329.99
3, 142.054, 330.011
3, 168.340, 330.013
3, 209.207, 330.015
3, 314.182, 330.017
3, 288.663, 330.017
3, 290.914, 330.017
3, 239.815, 330.021
2, 479.933, 330.035
2, 209.247, 330.042
3, 203.416, 330.046
3, 515.863, 330.052, 330.052
3, 174.734, 330.055
2, 212.982, 330.064
3, 212.982, 330.064
2, 374.652, 330.069
3, 392.339,  330.07
3, 170.265, 330.078
3, 194.383, 330.099
2, 220.074, 330.119
2, 492.807, 330.125
2, 257.529, 330.127
2, 214.108, 330.147
3, 123.501,  330.15
2, 235.848, 330.152
3, 235.848, 330.152
3, 146.005, 330.152
3, 257.794, 330.155
2, 261.641, 330.155
2, 266.242, 330.155
3, 261.641, 330.155
3, 266.242, 330.155
3, 172.137, 330.163
2, 208.441, 330.166
2, 172.030, 330.171
3, 204.295, 330.172
3, 279.239, 330.175
3, 177.518, 330.178
3, 171.329, 330.187
2, 149.013, 330.214
2, 186.690, 330.219
2, 449.918,  330.22
2, 117.305, 330.234
3, 187.330, 330.237
2, 200.583,  330.26
3, 246.144,  330.26
3, 191.021, 330.263
3, 139.060, 330.263
3, 142.110, 330.263
2, 202.211, 330.269
3, 439.181, 330.288
2, 126.235, 330.315
2, 178.896, 330.317
2, 118.699, 330.336
2, 256.601, 330.345
2, 354.730, 330.349
2, 354.008, 330.349
3, 354.730, 330.349
3, 354.008, 330.349
2, 381.620, 330.354
2, 177.899, 330.357
3, 143.188, 330.361
2, 177.706, 330.363
2, 1442.208, 330.371
3, 1442.208, 330.371, 330.371
2, 239.536, 330.378
3, 190.374, 330.382
3, 225.280, 330.382
3, 373.512, 330.385
3, 153.386, 330.389
3, 184.671, 330.394
2, 323.040, 330.396
2, 312.672,   330.4
3, 186.571, 330.421
3, 189.390, 330.431
3, 216.471, 330.435
3, 121.454, 330.445
3, 692.216, 330.447
3, 176.502, 330.448
3, 123.773, 330.454
3, 463.493, 330.462
2, 202.636, 330.466
3, 237.594,  330.47
2, -215.650, 330.472
3, -215.650, 330.472
3, 208.016, 330.478
2, 200.821, 330.491
3, 200.821, 330.491
2, 325.040, 330.493
2, 246.024, 330.494
3, 191.703, 330.508
2, 365.948, 330.511
2, 333.887, 330.511
2, 523.318, 330.524
2, 271.441, 330.556
3, 237.357,  330.56
3, 205.919, 330.588
2, 354.391, 330.594
3, 618.625, 330.619
3, 241.594, 330.621
2, 307.782, 330.623
2, 312.165, 330.623
3, 307.782, 330.623
3, 312.165, 330.623
3, 137.892, 330.639
2, 130.765, 330.658
2, 199.630, 330.667
2, 273.304, 330.669
3, 309.473, 330.673
2, 132.553, 330.675
2, 380.692, 330.678
3, 186.062, 330.679
3, 224.165, 330.688
3, 484.674, 330.692
2, 113.170, 330.695
2, 373.243, 330.696
2, 285.312, 330.705
2, 214.991, 330.706
2, 237.816, 330.706
2, 184.446, 330.711
2, 246.446, 330.711
2, 266.188, 330.711
3, 185.019, 330.713
2, 198.638, 330.714
2, 199.898, 330.725
3, 192.674, 330.729
3, 253.384,  330.73
2, 191.546, 330.731
2, 207.967, 330.734
3, 166.142, 330.739
3, 141.016, 330.752
2, 182.481, 330.757
2, 278.757, 330.759
3, 179.215, 330.778
2, 263.002, 330.778
3, 254.715, 330.779
3, 236.620, 330.783
3, 178.513, 330.791
2, 277.392, 330.807
2, 279.523, 330.807
3, 277.392, 330.807
3, 279.523, 330.807
3, 203.597, 330.827
2, 250.613,  330.83
2, 880.594, 330.835
2, 873.276, 330.835
3, 880.594, 330.835
3, 873.276, 330.835
3, 174.618, 330.838
2, 208.347, 330.845
2, 142.151, 330.859
3, 190.351, 330.871
3, 231.658, 330.882
3, 236.559, 330.884
3, 195.023, 330.887
2, 198.019, 330.891
2, 206.330, 330.927
3, 206.330, 330.927
3, 123.085, 330.927
2, 156.905, 330.934
3, 586.837, 330.957
3, 193.352, 330.961
3, 188.402, 330.961
3, 316.153, 330.967
3, 297.085, 330.967
3, 224.423, 330.976
2, 118.701, 330.983
2, 303.536, 330.992
2, 306.256, 330.992
3, 143.156, 331.004
2, 198.024, 331.021
2, 117.678, 331.029
2, 121.801, 331.029
3, 558.056, 331.034
2, 194.269, 331.035
3, 144.339, 331.038
3, 127.521, 331.038
2, 235.556, 331.058
2, 262.000, 331.059
2, 176.006,  331.06
3, 196.767, 331.062
2, 225.692, 331.065
3, 168.722, 331.068
2, 116.721, 331.087
2, 206.993, 331.094
3, 186.629, 331.095
2,  87.490, 331.095
3, 188.611, 331.106
2, 236.513, 331.109
2, 436.063, 331.112
2, 119.513, 331.114
3, 190.624, 331.121
2, 238.411,  331.16
3, 180.840, 331.185
3, 237.771, 331.232
2, 592.364, 331.236
3, 143.822, 331.251
2, 153.928, 331.255
3, 182.552,  331.29
3, 193.533, 331.291
2, 194.991, 331.302
3, 172.808, 331.317
3, 258.623, 331.329
3, 187.208, 331.333
2, 328.933,  331.36
3, 256.028, 331.369
2, 216.620, 331.374
2, 797.342, 331.389
3, 797.342, 331.389
2, 322.588, 331.396
2, 191.797, 331.433
2, 137.379,  331.45
3, 552.898, 331.456
3, 120.935, 331.477
3, 371.798, 331.478
3, 211.097, 331.489
3, 202.345,  331.52
2, 457.299, 331.535
2, 534.428, 331.555
2, 116.817, 331.564
3, 121.860, 331.586
3, 219.278, 331.596
3, 625.740, 331.598
3, 181.162, 331.628
2, 131.904, 331.645
3, 318.453, 331.659
3, 197.283, 331.675
2, 236.128,  331.69
3, 185.450, 331.691
3, 141.999, 331.699
2, 137.493, 331.797
3, 183.429,   331.8
2, 118.015, 331.822
3, 146.830, 331.877
3, 322.607, 331.879
3, 139.350, 331.884
3, 137.326, 331.884
3, 123.172, 331.884
3, 122.721, 331.884
3, 196.975, 331.942
2, 179.687, 331.996
3, 173.052, 332.048
2, 119.372, 332.052
3, 208.755, 332.086
3, 215.912, 332.104
3, 223.111, 332.118
2, 145.203, 332.138
3, 278.883, 332.141
3, 122.186, 332.195
2, 116.431, 332.203
3, 202.025, 332.232
2, 255.094, 332.261
3, 255.094, 332.261
3, 202.427, 332.295
3, 114.512, 332.343
3, 141.317, 332.396
2, 484.476, 332.407
2, 1220.520, 332.407
3, 289.743, 332.465
3, 199.683, 332.519
2, 138.294, 332.573
2, 199.453, 332.587
3, 140.042, 332.626
3, 187.539, 332.715
3, 120.821, 332.739
2, 193.783,  332.74
3, 198.354, 332.784
2, 120.886, 332.806
2, 209.788, 332.811
2, 180.276, 332.819
3, 317.917, 332.837
2, 172.122, 332.857
2, 201.027, 332.865
3,  80.398, 332.878
2, 398.199, 332.899
2, 144.695, 332.908
2, 216.211, 332.927
2, 230.082, 332.935
2, 192.800, 332.935
3, 387.721, 333.042
3, 196.785, 333.049
3, 186.687, 333.074
2, 118.529, 333.078
2, 188.555, 333.098
3, 145.783, 333.115
3, 183.713, 333.163
3, 220.454, 333.168
2, 186.466, 333.174
2, 136.991, 333.178
3, 254.579, 333.233
2, 198.364, 333.302
2, 180.500, 333.302
2, 195.298, 333.315
3, 229.342, 333.335
2, 142.493, 333.358
3, 193.044, 333.383
3, 120.969, 333.399
2, 271.200, 333.441
2, 122.057, 333.506
3, 883.663,  333.51
3, 116.659,  333.51
2, 118.016, 333.554
3, 201.402, 333.574
2, 173.818, 333.593
3, 204.582, 333.603
3, 143.462, 333.733
3, 565.725, 333.747
3, 142.030, 333.759
2, 116.686, 333.885
3, 120.930, 333.918
2, 141.634, 333.928
2, 331.868, 333.975
2, 444.566, 333.988
3,  90.883, 334.033
2, 115.120, 334.046
3, 187.559, 334.057
3, 252.431, 334.134
2, 116.012, 334.217
3, 120.701, 334.243
3, 258.470,   334.3
3, 138.982, 334.301
3, 591.700, 334.301
2, 137.397, 334.319
2, 119.143, 334.322
3, 130.333, 334.351
3, 244.532, 334.466
2, 367.072, 334.547
3, 395.483, 334.572
2, 119.441, 334.633
2, 451.875, 334.634
3, 303.590, 334.717
2, 120.319, 334.727
2, 114.668, 334.747
3, 140.868, 334.803
2, 421.328, 334.807
2, 208.623, 334.865
2, 243.035, 334.879
3, 114.715, 334.919
3, 440.179, 334.977
2, 114.926, 334.985
2, 116.157, 335.011
3, 130.069, 335.069
2, 143.438, 335.099
3, 142.826, 335.223
3, 139.431, 335.223
2, 139.972, 335.267
3, 491.726, 335.328
3, 140.802, 335.337
2, 511.032, 335.348
2, 440.698, 335.419
2, 122.117, 335.467
3, 118.560, 335.472
2, 118.902, 335.512
2, 216.346, 335.524
3, 182.655, 335.818
3, 243.670, 336.028
2, 117.629,  336.13
3, 120.567, 336.186
3, 118.348, 336.274
3, 195.812, 336.518
3, 119.611, 336.736
2, 222.432, 336.869
2, 203.443,  336.87
2, 202.344,  336.87
2, 120.429, 336.901
3, 118.969, 336.917
3, 127.978, 336.928
2, 180.615, 337.338
3, 220.960, 337.377
3, 129.847, 337.423
3, 118.085, 337.423
2, 245.540, 337.452
2, 237.328, 337.452
3, 245.540, 337.452
3, 237.328, 337.452
3, 118.489, 337.484
3, 119.568, 337.484
2, 138.002, 337.634
3,  83.266, 337.809
3, 202.033, 337.887
2, 138.988, 338.074
2, 117.542, 338.249
3, 140.635, 338.289
3, 123.569, 338.498
3, 142.121, 338.509
3, 332.204,  338.69
3, 214.726, 339.132
2, 490.042, 339.186
3, 119.458, 339.197
2, 639.915, 339.214
2, 141.143, 339.269
2, 141.303, 339.293
3, 141.119, 339.449
3, 141.968, 339.509
2, 137.816,  339.65
2, 121.330, 339.744
2, 304.720, 339.797
2, 119.161, 340.199
2, 474.258, 340.357
3, 266.023, 340.422
2, 123.572, 340.516
3, 342.880, 340.725
3, 120.195, 340.787
3, 459.856,   340.8
2, 588.082, 341.061
2, 115.497, 341.075
2, 116.753, 341.116
2, 139.102, 341.129
3, 117.001,  341.13
2, 117.631, 341.374
3, 321.760, 341.593
2, 142.550,  341.66
2, 614.503,  341.68
2, 143.686,  341.89
2, 136.650, 341.896
3, 143.399, 341.913
3, 123.237, 342.119
3, 141.769, 342.266
3, 120.060, 342.316
2, 841.767, 342.322
2, 841.032, 342.322
3, 841.767, 342.322
3, 841.032, 342.322
3, 145.776, 342.418
3, 146.798,  342.44
2, 135.130, 342.607
3, 143.653, 342.654
2, 118.118, 342.732
2, 117.982, 342.807
2, 117.294, 342.807
2, 136.615, 343.032
2, 120.195, 343.032
3, 388.891, 343.113
2, 544.569,  343.18
2, 556.197, 343.199
2, 138.605, 343.227
3, 216.137, 343.232
3, 190.410, 343.233
2, 544.258, 343.235
3, 284.367,  343.24
3, 167.161, 343.252
2, 384.340, 343.263
2, 273.566, 343.289
3, 309.130, 343.295
2, 442.188, 343.306
3, 208.248, 343.319
3, 256.192,  343.32
3, 233.677, 343.321
2, 225.961, 343.324
2, 185.929, 343.329
3, 216.342,  343.33
2, 235.492,  343.33
2, 402.699, 343.333
3, 118.290, 343.334
3, 1170.523, 343.337
3, 304.274, 343.341
2, 241.280,  343.35
3, 235.809, 343.352
3, 186.544, 343.365
3, 234.085,  343.37
3, 209.423,  343.37
2, 226.007, 343.372
2, 197.552, 343.378
