beta channel, neutron ToF, beta_time (s)
3, 308.242, 2402.83
2, 415.344, 2402.83
2, 415.711, 2402.83
3, 415.344, 2402.83
3, 415.711, 2402.83
2, 224.516, 2402.85
2, 196.086, 2402.85
3, 256.875, 2402.85
2, 197.758, 2402.86
3, 185.422, 2402.86
2, 185.953, 2402.88
3, 211.312, 2402.89
3, 302.617,  2402.9
2, 192.797, 2402.91
2, 180.250, 2402.91
2, 231.477, 2402.92
3, 257.289, 2402.93
2, 141.250, 2402.94
3, 198.078, 2402.94
2, 241.633, 2402.94
2, 221.055, 2402.94
3, 186.695, 2402.95
2, 194.234, 2402.96
3, 180.805, 2402.96
3, 605.195, 2402.96
2, 140.523, 2402.97
3, 259.000, 2402.98
2, 191.891, 2402.98
2, 190.453, 2402.98
2, 189.414, 2402.99
3, 204.977, 2402.99
2, 235.297, 2402.99
3, 444.664, 2402.99
2, 172.539,  2403.0
2, 228.547,  2403.0
3, 317.570,  2403.0
3, 189.008, 2403.01
3, 232.359, 2403.01
2, 162.555, 2403.01
3, 205.328, 2403.01
2, 326.570, 2403.02
3, 231.828, 2403.02
3, 190.531, 2403.02
2, 139.039, 2403.02
3, 208.578, 2403.03
2, 389.414, 2403.04
3, 533.367, 2403.04
3, 253.375, 2403.04
3, 286.023, 2403.05
3, 274.734, 2403.05
3, 251.453, 2403.06
2, 174.352, 2403.07
3, 234.906, 2403.09
3, 143.617, 2403.09
2, 204.953,  2403.1
3, 121.406, 2403.11
3, 200.844, 2403.13
3, 218.289, 2403.15
3, 355.727, 2403.15
3, 297.836, 2403.17
3, 202.547, 2403.17
2, 141.266, 2403.18
3, 190.055, 2403.19
3, 191.367, 2403.19
3, 214.273,  2403.2
2, 203.750, 2403.21
2, 198.938, 2403.21
2, 252.312, 2403.21
2, 204.820, 2403.22
2, 207.820, 2403.22
3, 204.820, 2403.22
3, 207.820, 2403.22
2, 187.734, 2403.23
2, 552.055, 2403.23
3, 552.055, 2403.23
3, 216.320, 2403.26
3, 238.156, 2403.26
2, 211.406, 2403.27
3, 201.734, 2403.27
3, 193.492, 2403.27
3, 145.805, 2403.27
3, 251.664, 2403.28
2, 267.117, 2403.28
3, 201.352, 2403.29
3, 142.672, 2403.33
2, 390.930, 2403.34
3, 562.062, 2403.34
3, 182.539, 2403.34
3, 189.211, 2403.34
3, 177.227, 2403.34
2, 187.008, 2403.37
2, 247.945, 2403.37
3, 269.969, 2403.37
3, 388.211, 2403.38
3, 141.039, 2403.39
2, 242.180, 2403.39
2, 508.164, 2403.39
2, 256.234,  2403.4
3, 206.305,  2403.4
3, 260.219, 2403.41
3, 196.320, 2403.41
2,  96.312, 2403.42
3, 140.180, 2403.42
2, 200.727, 2403.44
3, 200.727, 2403.44
2, 294.938, 2403.45
3, 294.938, 2403.45
2, 177.188, 2403.45
3, 314.016, 2403.46
2, 567.023, 2403.47
3, 138.516, 2403.47
2, 190.344, 2403.49
2, 183.320, 2403.49
3, 142.250, 2403.52
3, 431.500, 2403.56
3, 191.500, 2403.56
2, 232.086, 2403.56
2,  91.883, 2403.58
2, 174.102, 2403.58
3, 254.953, 2403.59
3, 206.547,  2403.6
2, 212.102,  2403.6
2, 187.344, 2403.63
2, 199.297, 2403.63
3, 424.250, 2403.63
2, 178.914, 2403.63
3, 252.297, 2403.63
3, 248.812, 2403.63
3, 204.273, 2403.65
2, 229.859, 2403.65
3, 188.164, 2403.66
3, 201.086, 2403.66
2, 200.836, 2403.66
3, 220.867, 2403.67
2, 196.555, 2403.68
3, 139.766, 2403.68
2, 258.812, 2403.68
2, 246.625, 2403.69
3, 216.891, 2403.71
2, 198.773, 2403.71
3, 219.203, 2403.72
2, 137.773, 2403.72
3, 191.297, 2403.73
3, 240.867, 2403.74
2, 135.078, 2403.75
3, 192.766, 2403.77
2, 557.648, 2403.78
2, 592.320, 2403.78
3, 252.016, 2403.78
3, 143.961, 2403.78
3, 119.977, 2403.78
3, 139.820, 2403.79
3, 145.727, 2403.79
3, 251.328,  2403.8
2, 177.914, 2403.81
3, 256.906, 2403.81
2, 137.109, 2403.83
2, 216.914, 2403.84
2, 199.188, 2403.85
2, 237.984, 2403.85
3, 215.984, 2403.86
3, 348.023, 2403.86
2, 206.539, 2403.88
2, 195.203, 2403.89
3, 197.312, 2403.91
3, 192.766, 2403.91
3, 186.734, 2403.92
3, 184.172, 2403.92
2, 176.484, 2403.94
3, 178.227, 2403.98
2, 230.266, 2404.05
2, 237.898, 2404.05
3, 230.266, 2404.05
3, 237.898, 2404.05
2, 223.367, 2404.05
3, 235.133, 2404.06
2, 131.836, 2404.07
2, 253.992, 2404.09
3, 208.055, 2404.09
2, 361.352,  2404.1
3, 259.398, 2404.12
3, 203.094, 2404.12
2, 255.586, 2404.13
3, 229.367, 2404.18
3, 262.781,  2404.2
3, 145.539,  2404.2
3, 186.203, 2404.21
3, 120.695, 2404.22
3, 272.594, 2404.22
3, 126.281, 2404.22
3, 129.969, 2404.22
2, 250.648, 2404.23
2, 200.078, 2404.25
3, 202.500, 2404.27
3, 213.938, 2404.28
2, 199.523, 2404.28
3, 221.008,  2404.3
2, 489.258,  2404.3
2, 144.422,  2404.3
3, 201.523, 2404.31
3, 169.625, 2404.32
3, 243.883, 2404.33
3, 221.367, 2404.34
3, 141.984, 2404.35
2, 203.492, 2404.36
2, 145.820, 2404.37
2, 451.188, 2404.43
2, 449.562, 2404.43
3, 451.188, 2404.43
3, 449.562, 2404.43
2, 141.789, 2404.46
3, 121.023, 2404.47
3, 241.359, 2404.47
2, 218.352, 2404.47
3, 192.766, 2404.56
2, 616.906, 2404.58
2, 241.102, 2404.59
3, 202.258, 2404.62
3, 204.445, 2404.63
3, 139.461, 2404.64
3, 147.312, 2404.64
3, 245.617, 2404.65
3, 145.898, 2404.72
3, 209.719, 2404.78
3, 274.461, 2404.83
2, 183.156, 2404.84
3, 214.688,  2404.9
3, 145.047, 2404.93
3, 241.242, 2404.94
2, 130.305,  2405.0
3, 187.070, 2405.02
3, 204.047, 2405.02
3, 507.078,  2405.1
3, 145.797, 2405.11
2, 174.781, 2405.12
2, 137.000, 2405.15
3, 222.797, 2405.15
2, 183.922, 2405.18
2, 165.430, 2405.18
3, 194.844, 2405.19
3, 144.648, 2405.19
3, 199.703, 2405.21
3, 203.352, 2405.23
2, 196.133, 2405.28
2, 198.445, 2405.29
2, 214.539, 2405.34
3, 196.883, 2405.34
3, 207.773, 2405.36
2, 206.086, 2405.46
2, 254.859, 2405.46
2, 199.141, 2405.49
2, 137.852, 2405.51
3, 211.734, 2405.51
2, 138.469, 2405.52
2, 137.000, 2405.52
3, 310.719, 2405.53
2, 120.875, 2405.68
2, 199.766, 2405.72
2, 367.094, 2405.73
2, 230.023, 2405.74
3, 203.383, 2405.76
2, 188.484, 2405.78
3, 119.070, 2405.79
3, 147.062, 2405.84
2, 289.266, 2405.85
3, 244.750, 2406.16
3, 273.703, 2406.19
3, 141.242, 2406.21
2, 144.656, 2406.29
2, 209.039, 2406.31
2, 116.156,  2406.4
2, 327.406, 2406.42
3, 142.484, 2406.43
3, 145.836, 2406.43
3, 178.805, 2406.55
3, 200.000, 2406.55
3, 192.695, 2406.56
3, 193.258, 2406.61
2, 248.016, 2406.78
3, 470.992, 2406.78
3, 315.195, 2406.82
3, 198.312, 2406.88
2, 141.078, 2406.99
3, 135.992, 2407.01
3, 136.875, 2407.02
3, 138.008, 2407.08
3, 275.797, 2407.12
2, 120.047, 2407.14
3, 250.062, 2407.17
3, 169.555, 2407.17
3, 217.656, 2407.31
3, 254.586, 2407.36
2, 202.141, 2407.44
3, 494.359, 2407.45
2, 141.750, 2407.47
2, 240.508, 2407.47
3, 196.125, 2407.49
3, 322.352, 2407.64
3, 208.719, 2408.13
3, 332.602, 2408.19
3, 190.203, 2408.52
2, 139.984, 2408.56
3, 589.438, 2408.81
3, 141.906, 2408.82
3, 111.203, 2408.91
2, 138.320,  2409.0
3, 144.359, 2409.07
2, 190.547, 2409.11
2, 278.617, 2409.34
3, 241.867, 2409.34
3, 139.984, 2409.51
3, 146.391, 2409.79
2, 227.953,  2409.9
2, 133.500, 2410.21
2, 143.492, 2410.57
2, 140.047, 2410.59
2, 126.336, 2410.93
3, 113.141, 2411.04
2, 589.234, 2411.15
2, 502.320, 2411.57
2, 134.312, 2411.59
3, 140.672, 2411.68
2, 462.703, 2412.02
3, 141.414, 2412.23
3, 135.703, 2412.23
2, 145.625, 2412.27
3, 140.219, 2412.41
3, 292.930, 2412.44
2, 625.273, 2412.61
2, 133.695, 2412.76
2, 285.273, 2412.79
2, 206.938, 2413.11
3, 150.445, 2413.36
2, 303.688, 2413.39
3, 140.289, 2413.41
3, 598.422, 2413.68
3, 147.867, 2413.75
3, 142.938, 2413.75
2, 457.453, 2414.23
2, 138.148, 2414.35
2, 114.234, 2414.38
2, 119.805, 2414.38
2, 135.852, 2414.39
3, 122.844, 2414.58
3, 123.266, 2414.67
2, 136.781, 2414.91
3, 140.359, 2414.98
2, 610.680, 2415.13
2, 134.164,  2415.2
2, 140.164, 2415.58
3, 142.195, 2415.74
2, 118.977, 2415.89
2, 343.656, 2415.95
3, 144.602, 2416.16
2, 580.422, 2416.24
3, 149.570,  2416.7
3, 132.602,  2416.7
3, 491.609, 2416.77
2, 574.766, 2416.83
3, 144.867, 2416.98
2, 142.625, 2417.07
3, 138.797,  2417.3
2, 122.328, 2417.33
2, 131.797, 2417.91
2, 120.906, 2418.37
2, 140.117, 2418.49
3, 144.750, 2418.81
3, 120.859, 2418.81
2, 413.344, 2418.86
3, 146.133, 2419.03
3, 122.516, 2419.26
2, 140.047, 2419.36
2, 327.773, 2419.51
3, 122.180, 2419.56
2, 136.445, 2419.64
2, 115.133, 2419.64
2, 139.508, 2419.79
2, 145.398, 2419.82
2, 117.180, 2419.85
3, 142.094, 2420.32
2, 117.391,  2420.5
2, 119.500,  2420.5
3, 117.391,  2420.5
3, 119.500,  2420.5
2, 116.008,  2420.9
3, 140.039, 2421.28
2, 137.508, 2421.51
2, 472.453, 2421.59
2, 121.734, 2421.79
2, 117.539, 2421.89
2, 511.484, 2422.04
2, 517.703, 2422.04
3, 511.484, 2422.04
3, 517.703, 2422.04
2, 137.352, 2422.05
2, 207.461, 2422.06
3, 240.398, 2422.06
3, 179.852, 2422.07
3, 168.984, 2422.08
2, 113.938, 2422.08
2, 231.609, 2422.09
3, 208.047,  2422.1
2, 183.789, 2422.11
3, 192.773, 2422.12
3, 142.148, 2422.12
3, 145.070, 2422.12
3, 128.172, 2422.12
3, 191.641, 2422.13
3, 228.688, 2422.13
3, 120.273, 2422.13
3, 146.094, 2422.13
2, 609.508, 2422.14
3, 202.461, 2422.15
2, 142.117, 2422.15
3, 142.117, 2422.15
3, 204.164, 2422.15
3, 139.883, 2422.16
2, 420.781, 2422.16
3, 200.445, 2422.16
3, 213.438, 2422.16
2, 129.508, 2422.17
2, 227.961, 2422.18
2, 179.695, 2422.18
3, 213.250, 2422.18
2, 176.055,  2422.2
3, 216.273, 2422.21
2, 216.922, 2422.21
2, 288.672, 2422.21
3, 240.727, 2422.22
3, 205.406, 2422.23
3, 186.789, 2422.23
3, 196.312, 2422.26
3, 191.820, 2422.26
2, 200.727, 2422.27
3, 205.273, 2422.27
2, 209.633, 2422.27
3, 136.672, 2422.28
3, 203.812, 2422.28
3, 119.344, 2422.28
3, 290.914, 2422.29
3, 598.336, 2422.31
2, 202.617, 2422.31
2, 371.828, 2422.31
2, 219.969, 2422.31
2, 229.641, 2422.32
3, 241.750, 2422.32
3, 203.570, 2422.33
3, 369.898, 2422.33
2, 174.141, 2422.33
3, 145.328, 2422.33
3, 198.227, 2422.34
3, 214.078, 2422.34
3, 203.570, 2422.35
3, 178.711, 2422.35
3, 239.516, 2422.35
2, 237.773, 2422.37
3, 254.320, 2422.37
2, 170.984, 2422.38
3, 195.812, 2422.38
3, 139.766, 2422.39
2, 281.141, 2422.39
2, 222.672, 2422.39
2,  14.891,  2422.4
3,  14.891,  2422.4
2, 242.234,  2422.4
2, 464.336,  2422.4
3, 142.062,  2422.4
3, 202.625, 2422.41
3, 233.461, 2422.41
3, 179.102, 2422.41
3, 182.586, 2422.41
2, 208.469, 2422.42
2, 191.477, 2422.43
3, 194.797, 2422.45
3, 245.648, 2422.45
3, 189.109, 2422.46
2, 202.328, 2422.46
2, 205.148, 2422.46
3, 180.383, 2422.46
2, 227.633, 2422.46
3, 195.281, 2422.46
3, 167.211, 2422.47
3, 206.641, 2422.47
2, 188.500, 2422.47
3, 269.547, 2422.47
2, 399.750, 2422.48
2, 168.469, 2422.48
2, 205.984, 2422.48
3, 236.867, 2422.49
3, 285.219,  2422.5
3, 215.070,  2422.5
3, 339.789,  2422.5
3, 251.062, 2422.51
3, 207.125, 2422.51
2, 177.945, 2422.54
2, 325.078, 2422.54
3, 183.438, 2422.54
3, 193.281, 2422.55
3, 192.438, 2422.55
2, 215.328, 2422.55
3, 232.352, 2422.56
2, 142.844, 2422.56
2, 233.414, 2422.57
3, 212.344, 2422.57
2, 554.672, 2422.57
3, 202.711, 2422.57
3, 143.562, 2422.57
2, 171.344, 2422.58
3, 193.422, 2422.58
3, 196.133, 2422.58
2, 322.930, 2422.59
2, 115.555,  2422.6
3, 238.758,  2422.6
2, 299.469, 2422.61
2, 563.703, 2422.62
3, 543.672, 2422.62
2, 380.695, 2422.63
2, 136.602, 2422.63
3, 136.602, 2422.63
3, 139.258, 2422.64
2, 194.070, 2422.64
3, 202.336, 2422.66
3, 161.523, 2422.66
2, 202.586, 2422.67
2, 493.109, 2422.67
2, 224.203, 2422.67, 2422.67
2, 784.648, 2422.67, 2422.67
3, 224.203, 2422.67
3, 784.648, 2422.67
3, 609.469, 2422.68
2, 228.820, 2422.69
2, 411.789,  2422.7
3, 237.062,  2422.7
3, 119.570,  2422.7
3, 214.516,  2422.7
2, 140.156,  2422.7
3, 201.484, 2422.71
2, 193.172, 2422.71
3, 236.391, 2422.71
3, 142.164, 2422.72
2, 218.539, 2422.72
2, 251.211, 2422.74
3, 386.797, 2422.75
3, 202.820, 2422.75
3, 138.828, 2422.76
3, 134.141, 2422.76
2, 135.555, 2422.76
3, 265.508, 2422.76
3, 309.359, 2422.77
3, 249.180, 2422.77
3, 248.227, 2422.78
3, 503.312, 2422.78
2, 120.227, 2422.79
2, 229.070, 2422.79
3, 202.055, 2422.79
2, 226.523,  2422.8
3, 226.523,  2422.8
3, 197.539, 2422.82
3, 253.156, 2422.82
3, 247.977, 2422.83
3, 168.406, 2422.84
3, 122.344, 2422.84
3, 110.844, 2422.84
2, 223.117, 2422.84
3, 206.555, 2422.84
2, 225.758, 2422.86
3, 225.758, 2422.86
3, 486.477, 2422.87
3, 143.305, 2422.88
3, 231.938, 2422.89
3, 202.430, 2422.89
3, 208.562, 2422.89
2, 198.742, 2422.89
2, 170.914,  2422.9
2, 250.141,  2422.9
3, 250.141,  2422.9
3, 177.117,  2422.9
2, 190.227,  2422.9
2, 134.586, 2422.91
3, 229.438, 2422.92
3, 190.789, 2422.93
2, 266.039, 2422.93
2, 268.148, 2422.93
3, 195.688, 2422.94
2, 145.234, 2422.95
3, 203.648, 2422.95
3, 369.852, 2422.96
3, 758.859, 2422.97
3, 207.930, 2422.97
2, 209.531, 2422.97
2, 243.562, 2422.97
2, 196.539, 2422.98
3, 218.461, 2422.98
2, 236.648, 2422.98
3, 123.875,  2423.0
2, 165.234,  2423.0
2, 438.977, 2423.02
3, 253.266, 2423.03
3, 141.492, 2423.03
3, 300.711, 2423.03
2, 411.312, 2423.04
2, 401.406, 2423.04
3, 380.945, 2423.04
2, 460.391, 2423.06
3, 460.391, 2423.06
2, 202.086, 2423.06
3, 206.117, 2423.06
3, 186.789, 2423.06
2, 253.328, 2423.06
2, 201.227, 2423.07
2, 256.773, 2423.07
3, 144.672, 2423.07
3, 152.688, 2423.07
2, 173.312, 2423.07
3, 468.906, 2423.08
3, 212.586, 2423.08
3, 211.414,  2423.1
3, 258.539, 2423.11
3, 198.125, 2423.11
2, 260.750, 2423.12
2, 229.711, 2423.12
2, 189.211, 2423.12
2, 264.602, 2423.13
2, 200.406, 2423.13
3, 200.641, 2423.14
2, 233.445, 2423.14
2, 197.336, 2423.15
2, 119.141, 2423.15
2, 248.977, 2423.15
3, 248.977, 2423.15
2, 199.680, 2423.15
3, 204.648, 2423.15
2, 174.250, 2423.16
3, 363.727, 2423.16
3, 207.781, 2423.17
2, 239.117, 2423.17
3, 247.320, 2423.18
3, 135.391, 2423.19
2, 173.219,  2423.2
3, 324.711,  2423.2
3, 140.930,  2423.2
2, 272.383, 2423.21
3, 272.383, 2423.21
3, 200.078, 2423.22
3, 206.781, 2423.22
3, 198.578, 2423.23
3, 215.602, 2423.23
3, 144.008, 2423.23
3, 188.352, 2423.24
3, 142.359, 2423.26
3, 195.797, 2423.28
3, 326.695, 2423.29
2, 391.875,  2423.3
2, 200.211, 2423.31
2, 186.266, 2423.32
2, 262.148, 2423.33
3, 198.023, 2423.34
3, 228.375, 2423.34
3, 111.859, 2423.35
3, 243.344, 2423.36
3, 213.023, 2423.37
3, 121.086, 2423.37
3, 121.883, 2423.38
2, 208.750, 2423.42
3, 273.102, 2423.43
3, 226.828, 2423.43
3, 253.891, 2423.43
3, 171.633, 2423.43
2, 355.617, 2423.43
2, 145.969, 2423.44
2, 147.570, 2423.44
2, 220.211, 2423.44
2, 358.742, 2423.45
2, 189.000, 2423.46
2, 179.961, 2423.46
2, 197.422, 2423.47
3, 201.250, 2423.48
3, 139.648, 2423.48
3, 140.680, 2423.48
3, 184.250, 2423.49
2, 247.469, 2423.49
2, 145.812,  2423.5
3, 145.812,  2423.5
2, 508.828,  2423.5
3, 249.734,  2423.5
2, 187.328,  2423.5
2, 197.578, 2423.51
3, 189.836, 2423.51
3, 237.875, 2423.53
3, 207.711, 2423.53
3, 208.984, 2423.53
3, 231.273, 2423.54
3, 179.578, 2423.55
2, 181.703, 2423.56
3, 342.477, 2423.57
3, 275.891,  2423.6
2, 182.070, 2423.61
2, 195.375, 2423.61
2, 235.312, 2423.61
3, 184.969, 2423.62
2, 136.625, 2423.62
3, 135.219, 2423.63
3, 190.172, 2423.64
2, 173.023, 2423.64
3, 187.945, 2423.65
3, 201.070, 2423.66
2, 262.078, 2423.66
2, 121.211, 2423.67
2, 134.984, 2423.68
3, 190.266, 2423.68
2, 210.945, 2423.68
3, 206.297, 2423.69
3, 253.461, 2423.69
3, 278.648,  2423.7
3, 140.922,  2423.7
2, 199.016, 2423.71
3, 204.945, 2423.71
3, 252.094, 2423.72
2, 195.727, 2423.72
2, 200.328, 2423.73
3, 205.234, 2423.73
3, 360.438, 2423.74
3, 235.039, 2423.75
3, 238.258, 2423.76
2, 386.242, 2423.77
2, 237.812, 2423.77
2, 190.102, 2423.78
2, 229.117, 2423.78
2, 161.938, 2423.79
3, 591.070, 2423.79
3, 200.227, 2423.81
2, 185.602, 2423.82
2, 213.766, 2423.83
2, 261.164, 2423.84
3, 193.047, 2423.84
3, 336.273, 2423.86
2, 203.078, 2423.88
3, 172.062, 2423.88
2, 134.945, 2423.88
3, 172.109,  2423.9
2, 206.133, 2423.92
2, 206.227, 2423.92
2, 186.664, 2423.93
3, 202.789, 2423.93
3, 174.281, 2423.94
2, 230.281, 2423.94
3, 230.281, 2423.94
3, 194.117, 2423.95
2, 192.883, 2423.96
2, 192.812, 2423.96
3, 221.812, 2423.97
3, 232.867, 2423.98
3, 247.633, 2423.99
2, 203.008, 2423.99
2, 240.008, 2423.99
2, 252.789,  2424.0
2, 258.758,  2424.0
3, 252.789,  2424.0
3, 258.758,  2424.0
3, 198.258,  2424.0
2, 200.422, 2424.02
3, 199.922, 2424.03
3, 189.938, 2424.04
3, 441.844, 2424.07
3, 230.984, 2424.12
3, 317.133, 2424.12
2, 167.000, 2424.13
2, 135.039, 2424.14
3, 180.555, 2424.14
3, 252.523, 2424.14
2, 202.898, 2424.16
3, 202.898, 2424.16
3, 101.891, 2424.16
3, 105.734, 2424.16
2, 279.859, 2424.16
3, 248.070, 2424.17
2, 182.961, 2424.18
2, 199.570, 2424.19
2, -82.227, 2424.19
3, 199.570, 2424.19
3, -82.227, 2424.19
2, 256.922, 2424.19
2, 205.133,  2424.2
2, 186.648, 2424.22
2, 403.773, 2424.24
2, 240.461, 2424.24
3, 146.516, 2424.26
3, 278.898, 2424.27
2, -68.664, 2424.29
3, -68.664, 2424.29
3, 209.398, 2424.29
3, 220.000,  2424.3
3, 302.555, 2424.31
2, 430.523, 2424.35
2, 143.828, 2424.36
3, 181.008, 2424.36
2, 363.461, 2424.36
3, 212.203, 2424.38
3, 253.922,  2424.4
3, 177.375, 2424.41
2, 202.984, 2424.41
2, 190.531, 2424.41
3, 213.695, 2424.42
2, 203.188, 2424.46
2, 199.320, 2424.49
3, 183.797, 2424.52
2, 201.680, 2424.54
2, 199.445, 2424.55
2, 190.984, 2424.57
2, 143.180, 2424.57
2, 141.695, 2424.57
2, 138.766, 2424.57
2, 209.633, 2424.58
2, 151.062,  2424.6
3, 284.469, 2424.61
2, 227.383, 2424.63
3, 227.383, 2424.63
3, 140.727, 2424.67
3, 231.641, 2424.69
2, 139.344, 2424.73
3, 204.852, 2424.73
3, 181.852, 2424.75
3, 193.633, 2424.76
3, 226.578, 2424.77
3, 200.984, 2424.78
2, 179.914, 2424.79
3, 247.656, 2424.79
3, 259.469, 2424.81
2, 414.875, 2424.83
3, 228.219, 2424.83
3, 202.023, 2424.88
3, 205.719, 2424.89
2, 579.305,  2424.9
2, 199.242, 2424.91
2, 134.555, 2424.91
3, 230.648, 2424.93
2, 142.250, 2424.94
2, 185.383,  2425.0
3, 138.125, 2425.01
2, 270.891, 2425.01
2, 187.836, 2425.02
2, 138.156, 2425.03
3, 204.234, 2425.07
3, 306.172, 2425.08
3, 189.836, 2425.09
3, 177.250, 2425.12
3, 141.258, 2425.13
3, 554.320, 2425.13
3, 210.984, 2425.16
2, 203.875,  2425.2
2, 544.703,  2425.2
2, 220.102, 2425.23
2, 224.508, 2425.23
3, 249.562, 2425.24
2, 208.820, 2425.25
3, 220.250, 2425.25
3, 225.055, 2425.25
3, 568.508, 2425.28
2, 153.875, 2425.29
3, 156.281, 2425.37
3, 198.859,  2425.4
3,  77.102, 2425.43
2, 238.945, 2425.47
2, 200.453, 2425.51
3, 234.523, 2425.54
3, 211.016, 2425.55
3, 179.078, 2425.58
2, 287.180, 2425.61
3, 198.766, 2425.62
3, 176.359, 2425.64
3, 199.664, 2425.67
3, 240.148, 2425.67
2, 200.375, 2425.69
3, 532.523, 2425.71
2, 104.109, 2425.75
3, 104.109, 2425.75
2, 142.070, 2425.75
3, 469.867, 2425.76
2, 145.008, 2425.79
3, 251.828, 2425.81
2, 116.625, 2425.82
3, 229.922, 2425.86
2, 225.406, 2425.87
3, 225.406, 2425.87
3, 272.930, 2425.88
2, 163.992, 2425.88
3, 602.539,  2425.9
3, 200.633,  2425.9
2, 168.078, 2425.95
2, 195.344, 2425.99
2, 188.609, 2426.02
3, 142.430, 2426.05
2, 201.602, 2426.06
3, 201.602, 2426.06
2, 228.148, 2426.07
2, 271.422, 2426.09
2, 143.141, 2426.16
3, 273.961, 2426.16
3, 197.422, 2426.16
2, 248.688, 2426.17
3, 181.320, 2426.28
2, 252.484, 2426.37
3, 220.586, 2426.41
2, 468.383, 2426.42
2, 151.305, 2426.44
3, 203.031,  2426.7
3, 266.398, 2426.74
2, 536.328, 2426.76
3, 137.742, 2426.78
3, 232.859, 2426.85
3, 139.328, 2426.88
2, 139.055,  2426.9
3, 197.789, 2426.93
3, 203.375, 2426.99
3, 200.102, 2427.03
3, 149.617, 2427.09
3, 214.070, 2427.12
2, 192.781, 2427.12
2, 206.906, 2427.12
3, 245.430, 2427.16
2, 135.273, 2427.29
2, 114.945, 2427.29
3, 144.242, 2427.34
3, 237.680, 2427.41
3, 181.836, 2427.44
3, 244.805, 2427.46
3, 251.711, 2427.52
3, 267.195, 2427.53
2, 195.336, 2427.64
3, 142.969, 2427.77
3, 120.289,  2427.8
3, 193.789, 2427.89
3, 210.242, 2427.89
3, 617.031, 2427.89
3, 287.453, 2428.08
3, 220.477, 2428.18
2, 147.305, 2428.19
3, 181.141, 2428.32
3, 154.227, 2428.43
3, 618.750, 2428.57
2, 138.367, 2428.76
2, 194.797, 2428.84
2, 139.055, 2428.85
2, 172.562, 2428.93
3, 117.773, 2428.94
2, 137.102, 2429.02
2, 584.852,  2429.1
2, 139.336, 2429.23
2, 136.852, 2429.27
3, 345.523, 2429.32
3, 395.297, 2429.36
3, 142.508, 2429.39
2, 144.625, 2429.41
2, 118.070, 2429.45
2, 115.508, 2429.45
2, 203.898, 2429.52
2, 382.797,  2429.6
3, 144.797, 2429.63
3, 249.633, 2429.68
2, 139.266,  2429.7
2, 334.570, 2429.72
2, 216.141, 2429.73
2, 142.562, 2429.79
3, 142.461, 2429.85
3, 136.680, 2429.85
2, 136.688, 2429.96
2, 142.266, 2429.96
2, 259.555,  2430.0
3, 142.984, 2430.06
2, 138.422,  2430.2
2, 254.914, 2430.53
3, 640.375, 2430.65
2, 138.422, 2431.04
2, 139.023,  2431.1
3, 143.039, 2431.14
3, 141.047, 2431.43
3, 134.023, 2431.43
3, 147.906, 2431.43
3, 118.742, 2431.71
3, 207.352, 2431.78
2, 129.172,  2432.1
2, 134.859,  2432.1
3, 252.078, 2432.18
2, 118.203, 2432.28
3, 142.070, 2432.47
2, 116.844, 2432.62
3, 146.250, 2432.72
2, 118.680, 2432.84
3, 145.352,  2433.0
3, 194.844, 2433.54
3, 265.117, 2434.18
2, 138.828,  2434.2
2, 140.453, 2434.28
2, 156.594, 2434.36
2, 138.938, 2434.58
3, 139.656,  2434.6
3, 140.461,  2434.6
2, 151.586, 2434.74
3, 151.586, 2434.74
2, 118.805, 2434.75
2, 139.969, 2435.01
2, 135.367, 2435.01
3, 139.969, 2435.01
3, 135.367, 2435.01
2, 134.719,  2435.2
2, 139.562, 2435.49
2, 138.477, 2435.56
2, 439.508, 2435.79
3, 215.695, 2435.86
2, 141.961, 2435.97
2, 120.336, 2436.22
2, 134.398, 2436.25
2, 142.031, 2436.38
3, 142.031, 2436.38
2, 285.055, 2436.47
2, 142.148, 2436.47
3, 142.289, 2436.53
2, 143.586, 2436.58
2, 140.055, 2436.91
3, 140.477, 2436.98
2, 139.750, 2437.01
3, 118.602, 2437.02
2, 116.453, 2437.11
2, 226.297, 2437.27
2, 137.617, 2437.32
2, 118.531, 2437.33
2, 139.266, 2437.96
2, 122.078, 2438.01
2, 139.383, 2438.12
3, 658.664, 2438.22
3, 138.867, 2438.36
2, 143.352, 2438.42
3, 139.453, 2438.47
2, 144.008,  2438.6
2, 136.789, 2438.78
3, 140.547, 2439.52
3, 137.953, 2439.52
2, 152.680, 2439.62
3, 335.531, 2439.81
3, 342.000, 2439.81
2, 114.562,  2440.1
3, 142.195, 2440.27
2, 119.703, 2440.47
2, 139.617, 2440.49
3, 600.172, 2440.69
3, 138.492, 2440.79
3, 134.773, 2441.22
3, 239.695, 2441.28
3, 139.805, 2441.36
3, 142.336, 2441.36
3, 562.930, 2441.36
2, 492.914,  2441.4
2, 166.023,  2441.4
2, 272.617, 2441.42
3, 140.219, 2441.42
2, 140.750, 2441.84
2, 186.969, 2442.27
3, 139.547,  2442.3
2, 142.602,  2442.5
2, 141.219, 2442.54
2, 120.633, 2443.22
2, 132.938, 2443.77
2, 121.852, 2444.11
3, 146.031, 2444.73
3, 539.109,  2444.8
3, 143.445, 2444.82
3, 213.000, 2444.84
3, 204.688, 2444.84
2, 251.789, 2444.84
2, 199.406, 2444.86
2, 192.625, 2444.86
2, 198.828, 2444.86
2, 198.938, 2444.89
3, 195.789,  2444.9
