beta channel, neutron ToF, beta_time (s)
2,  95.244, 491.064
2,  96.787, 491.064
3, 237.086, 491.082
3, 223.138, 491.093
2, 172.035,  491.11
3, 204.158, 491.112
2, 203.262,  491.12
2, 125.316, 491.123
3, 119.795, 491.133
2,  94.804, 491.142
3, 248.187, 491.154
3, 136.413, 491.223
2, 173.622, 491.239
2, 358.918, 491.246
2, 226.882, 491.267
3, 176.768, 491.268
2, 182.925, 491.294
2, 178.560, 491.298
2, 224.862, 491.301
3, 179.172, 491.308
2, 210.610, 491.321
2, 314.273, 491.342
3, 123.225, 491.361
3, 149.334, 491.372
3, 244.457, 491.377
2, 242.833, 491.378
2, 176.893, 491.425
3, 244.931, 491.431
2, 146.157, 491.444
2,  95.055, 491.476
2, -169.857, 491.477
3, -169.857, 491.477
2, 118.106, 491.484
2, 299.681, 491.495
3, 178.740,  491.54
2, 164.146, 491.551
3, 199.035, 491.582
3, 178.287, 491.582
2, 291.554, 491.605
3, 225.120, 491.612
2, 233.469, 491.625
2, 120.002, 491.637
3, 177.566,  491.68
2, 224.753, 491.689
3, 224.753, 491.689
3, 173.213, 491.774
2, 116.843, 491.806
3, 171.734, 491.844
3, 123.433, 491.867
3, 174.873, 491.879
3, 121.513, 491.891
3, 125.118, 491.891
3, 197.859, 491.894
2, 170.624, 491.911
3, 365.579, 491.924
2, 184.819, 491.929
2, 178.322, 491.962
3,  95.481, 491.962
2, 125.599, 491.982
2, 119.806, 491.987
2, 123.576, 491.987
2, 217.263, 492.025
3, 122.948, 492.036
3, 193.138, 492.072
3, 582.602, 492.078
2, 140.051, 492.085
2, 160.554, 492.109
3, 235.086,  492.16
3, 119.039, 492.207
2, 193.247, 492.223
2, 215.242,  492.26
3, 160.590, 492.265
3, 485.835, 492.295
2, 166.672, 492.501
3, 117.765,  492.51
3, 125.864, 492.649
3, 120.461, 492.702
3, 159.209, 492.749
2,  95.784,  492.75
3, 106.899, 492.868
3, 219.380, 492.988
2, 240.392, 493.005
2, 240.782, 493.005
3, 240.392, 493.005
3, 240.782, 493.005
2, 295.352,  493.05
3, 226.501, 493.064
2, 236.866, 493.131
2, 222.919, 493.131
2, 118.255, 493.153
3, 160.943, 493.387
2, 315.335, 493.538
2, 121.311, 493.561
2,  97.412, 493.606
3, 186.372, 493.611
3, 277.091, 493.628
3, 395.494, 493.629
3, 392.958, 493.629
2,  88.438, 493.654
3,  99.309, 493.754
3, 121.791, 493.762
3, 137.200, 493.795
3, 236.930, 493.801
3, 123.768, 493.836
2, 402.123, 493.897
3, 120.626, 493.899
2, 120.552, 493.915
2, 116.245, 493.942
2, 123.058, 493.997
2, 113.828, 494.028
2, 120.114, 494.028
2, 174.137, 494.083
2, 266.313, 494.248
2, 258.022, 494.295
2,  53.284, 494.324
3, 126.479, 494.418
3, 229.654, 494.452
3, 176.410, 494.453
2, 224.416, 494.505
2, 186.535, 494.528
3, 121.323,  494.55
3, 124.896, 494.601
3, 123.632, 494.601
2, 123.333, 494.618
3, 125.355, 494.644
3, 117.044, 494.644
2,  83.881, 494.663
2, 115.232, 494.734
2, 596.549, 494.751
3, 174.979, 494.781
2, 490.019, 494.889
2, 116.262, 494.918
2, 512.272, 494.977
3, 103.165, 495.057
3, 102.689, 495.155
3, 230.933, 495.171
3, 121.718, 495.253
3, 165.853,  495.42
3, 119.743, 495.508
2, 129.416, 495.575
3, 123.843, 495.608
3, 122.908, 495.608
3, 621.856, 495.692
3, 620.086, 495.692
2, 122.348, 495.769
3, 126.804, 495.779
2,  98.207, 495.804
3, 124.575, 495.812
3, 122.319, 495.836
2, 121.924, 495.847
3, 224.403, 495.871
2, 122.555, 495.942
2, 117.115, 495.942
3, 296.040, 496.042
3, 125.201, 496.066
2, 393.838, 496.126
2, 389.102, 496.126
2,  98.358, 496.271
3, 168.491, 496.309
2, 120.827, 496.383
2, 102.297, 496.383
3, 102.229, 496.391
2, 117.700, 496.677
2, 326.956, 496.724
2, 121.670, 496.798
3, 164.694, 496.863
2, 243.087, 496.875
3, 128.952,  496.88
2, 123.200, 496.901
3, 118.941,  497.07
2, 103.731, 497.373
2, 497.188, 497.452
2, 128.881, 497.488
2, 115.919, 497.496
2, 116.889, 497.496
3, 121.293,  497.58
2, 413.299, 497.671
2,  99.978, 497.848
2, 370.179, 497.936
3, 120.211, 497.979
2, 121.263, 497.982
2, 122.015, 498.137
2, 133.149,  498.18
3, 124.702,  498.19
3, 146.182, 498.335
3, 133.892, 498.446
3, 618.642, 498.478
3, 119.895,  498.48
2, 447.419, 498.506
3, 555.339, 498.533
2, 229.936, 498.655
3, 119.118,  498.66
2,  94.165, 498.734
2, 122.790, 498.769
3, 539.426, 498.933
2, 110.899, 498.959
2, 110.126, 498.959
2,  88.448, 498.959
2,  93.248, 498.959
2,  95.515, 498.959
2,  71.508, 498.991
2, 384.351, 499.016
2, 334.060, 499.035
3, 118.357, 499.036
2, 123.958, 499.168
3, 228.974,  499.17
2, 125.972, 499.174
2, 101.653, 499.284
3, 120.681, 499.337
3, 191.832, 499.455
3, 120.186, 499.505
2, 326.836, 499.534
2,  80.711, 499.642
2, 119.411, 499.852
2,  98.673, 499.938
3, 119.513, 500.003
3, 105.012, 500.016
2, 105.475, 500.051
3, 117.082, 500.334
2,  96.107, 500.454
3, 105.261, 500.597
2, 116.874, 500.603
2, 118.061, 501.055
3, 145.431, 501.145
2,  95.501, 501.165
2,  97.924, 501.165
3,  95.501, 501.165
3,  97.924, 501.165
2, 193.466, 501.233
2, 196.672, 501.233
2, 121.204, 501.254
3,  99.892, 501.394
2, 122.374, 501.495
2, 139.999, 501.523
2, 169.967, 501.546
3, 340.175, 501.582
2, 117.379, 501.587
3, 124.520, 501.669
3, 651.812, 501.712
3, 853.704, 501.712
3, 799.485, 501.712
3, 302.917, 501.712
3, 553.988, 501.712
3, 260.181, 501.712
3, 318.617, 501.712
3, 1101.928, 501.712
3, 532.155, 501.712
3, 224.175, 501.712
3, 731.248, 501.712
3, 123.915, 501.712
3, 279.510, 501.712
3, 160.442, 501.712
3, 123.466, 501.712
3, 136.741, 501.712
3, 662.842, 501.712
3, 299.278, 501.718
3, 185.393, 501.725
3, 124.765, 501.755
3, 184.151,  501.76
3, 205.295, 501.784
3, 346.180,  501.79
3, 446.073, 501.794
2, 449.156, 501.798
2, 228.708, 501.811
3, 232.200, 501.812
2, 131.222, 501.812
3, 506.876,  501.82
3, 235.651, 501.824
2, 232.365, 501.838
3, 212.572, 501.842
3, 209.363, 501.842
2, 174.712, 501.848
3, 125.681, 501.859
2, 133.878, 501.867
2, 314.976, 501.869
2, 168.618, 501.878
2, 177.279, 501.883
3, 254.602, 501.884
3, 184.186, 501.884
2, 407.786, 501.888
3, 298.580,  501.89
2, 236.208, 501.901
3, 189.565, 501.903
3, 119.603, 501.903
3, 171.551, 501.911
3, 196.436, 501.913
3, 174.112, 501.914
3, 177.984, 501.922
2, 241.183, 501.923
3, 274.300, 501.924
2, 200.862, 501.947
2, 227.305, 501.947
3, 330.825, 501.949
3, 530.858, 501.958
3, 140.294,  501.96
3, 107.029, 501.962
3, 151.224, 501.964
2, 121.289, 501.969
2, 163.399, 501.975
2, 216.512, 501.976
3, 279.577, 501.983
2, 178.425, 501.987
3, 224.706, 501.987
3, 154.307, 501.991
3, 211.244, 501.991
3, 184.529, 502.001
3, 228.173, 502.008
3, 122.657,  502.01
3, 230.380,  502.01
3, 294.824, 502.013
3, 243.274, 502.014
3, 231.884, 502.019
2, 217.009, 502.024
2, 219.731, 502.026
3, 123.811, 502.029
3, 251.125, 502.038
2,  99.152, 502.041
2, 154.853, 502.043
2, 188.964, 502.048
3, 188.964, 502.048
3, 256.445, 502.048
3, 220.265, 502.048
3, 264.946,  502.05
2, 184.434, 502.053
2, 232.318, 502.056
2, 484.325,  502.06
3, 122.251, 502.067
3, 134.236, 502.068
2, 232.338, 502.076
3, 120.754, 502.081
2,  98.362, 502.086
2, 245.555, 502.091
2, 180.119, 502.091
2, 220.493, 502.091
3, 161.942, 502.096
3, 173.294, 502.097
2, 184.449, 502.101
2, -66.627, 502.105
2, -75.978, 502.105
2, 216.926, 502.105
3, -66.627, 502.105
3, -75.978, 502.105
3, 216.926, 502.105
3, 243.157, 502.106
2, 205.979, 502.106
3, 185.327, 502.108
3, 137.518, 502.111
2, 163.760, 502.111
2, 181.875, 502.118
2, 166.021, 502.122
2, 169.259, 502.129
3, 110.331, 502.132
3, 120.076, 502.132
3, 184.372, 502.132
2, 178.742, 502.132
2, 747.056, 502.133
2, 751.605, 502.133
3, 747.056, 502.133
3, 751.605, 502.133
2, 179.792, 502.136
2, 170.515, 502.138
2, 194.102, 502.148
3, 190.107, 502.151
3, 216.181, 502.159
3, 528.502,  502.16,  502.16
3, 251.314, 502.165
3, 235.474, 502.175
3, 160.548, 502.178
3, 168.325, 502.178
3, 223.090, 502.181
2, 183.449, 502.182
2, 192.615, 502.185
3, 446.198, 502.186
3, 304.873, 502.187
3, 122.016, 502.191
2, 466.945, 502.192
3, 466.945, 502.192
3, 188.962, 502.195
3, 235.198, 502.196
2, 223.186, 502.196
3, 253.450,   502.2
3, 123.942, 502.202
3, 120.095, 502.205
3, 198.389, 502.205
3, 221.300, 502.209
2, 190.389, 502.214
2, 180.466, 502.214
3, 121.373, 502.218
2, 107.153, 502.219
3, 121.437, 502.232
3, 219.942, 502.232
2, 235.641, 502.235
3, 188.336, 502.236
3, 163.719,  502.24
2, 265.983, 502.243
3, 180.347, 502.244
3, 153.865, 502.244
2, 175.174, 502.248
2, 788.753, 502.248
3, 175.174, 502.248
3, 788.753, 502.248
3, 100.703, 502.253
3, 189.363, 502.254
3, 165.676, 502.258
3, 124.407,  502.26
3, 120.540,  502.26
3, 123.315,  502.26
2, 143.388, 502.271
2, 143.329, 502.271
2, 611.778, 502.272
2, 307.573,  502.28
3, 385.035, 502.292
2, 153.524, 502.295
3,  99.711, 502.295
2, 112.696,   502.3
3, 175.308, 502.301
3, 244.171, 502.305
3, 185.124, 502.305
3, 194.952, 502.311
2, 594.656, 502.312
2, 221.972, 502.314
2, 228.271, 502.314
2, 184.520, 502.317
3, 213.805,  502.32
2, 123.357, 502.328
2, 194.148,  502.33
2, 160.609, 502.333, 502.333
3, 160.609, 502.333
3, 191.600, 502.336
2, 221.996, 502.337
3, 221.996, 502.337
2, 579.564, 502.339
3, 579.564, 502.339
2, 424.522,  502.34
3, 156.065, 502.341
3, 208.002, 502.346
3, 108.695, 502.348
3, 196.871, 502.348
2, 120.898, 502.352
2,  93.845, 502.352
2,  92.991, 502.352
3, 143.096, 502.354
3, 302.410, 502.357
3, 193.509, 502.373
2, -107.671, 502.374
2, 172.383, 502.374
3, -107.671, 502.374
3, 172.383, 502.374
3, 123.788, 502.375
3, 152.164, 502.376
3, 309.461, 502.382
3, 192.808, 502.385
2, 171.101, 502.389
2, 315.258, 502.393
3, 181.192, 502.396
3, 154.835, 502.398
2, 326.607, 502.407
3, 409.607, 502.424
3, 232.216, 502.428
2, 261.793, 502.429
2, 206.298, 502.438
3, 104.931, 502.438
3, 185.912, 502.439
3, 583.090, 502.446, 502.446
2, 210.253, 502.447
3, 123.880, 502.449
3, 236.756, 502.454
2, 381.381, 502.459
3, 534.879, 502.467
2, 157.599,  502.47
3, 228.885, 502.476
3, 577.900, 502.482
3, 144.900, 502.495
2, 174.224, 502.512
3, 225.073, 502.516
3, 240.220, 502.525
2, 179.688, 502.525
3, 188.525, 502.534
3, 190.435, 502.539
2, 437.488, 502.545
3, 172.720, 502.554
3,  95.108, 502.564
2, 184.051, 502.569
3, 119.040, 502.571
2, 196.026, 502.581
2, 212.597, 502.586
3, 185.165, 502.592
2, 185.653, 502.593
2, 698.741, 502.593
3, 185.653, 502.593
3, 698.741, 502.593
2, 408.134, 502.595
2, -372.565, 502.595
3, 408.134, 502.595
3, -372.565, 502.595
3, 271.479, 502.595
2, 174.139, 502.596
2,  97.865, 502.603
2, 456.357, 502.606
2, 373.650,  502.61
3, 201.547,  502.61
3, 162.087, 502.617
2, 188.324,  502.62
2, 229.513, 502.621
3, 169.325, 502.636
2, 301.172, 502.638
2, 162.098,  502.64
3, 259.470, 502.647
3, 181.036, 502.651
3, 125.219, 502.652
3, 186.078, 502.655
2, 564.369, 502.658
2, 563.922, 502.658
2, 282.725, 502.659
3, 282.725, 502.659
3, 118.866, 502.665
3, 125.803, 502.666
2, 125.799, 502.673
2, 178.717, 502.675
3, 178.717, 502.675
3, 122.107, 502.676
3, 115.259, 502.676
3,  48.993, 502.679
3, 186.406, 502.683
2, 155.318,  502.69
3, 1096.581, 502.694
3, 169.171, 502.694
3, 158.408, 502.695
2, 242.222, 502.698
2, 246.598, 502.698
3, 242.222, 502.698
3, 246.598, 502.698
2, 218.668, 502.701
3, 176.963, 502.703
2, 180.065, 502.708
3, 185.107, 502.714
3, 193.690, 502.715
2, 209.310, 502.725
2, 213.678, 502.725
3, 209.310, 502.725
3, 213.678, 502.725
2, 175.597, 502.731
3, 126.254,  502.74
3, 252.780, 502.742
3, 224.728, 502.756
2, 523.902, 502.757
3, 274.743, 502.762
3, 235.391, 502.767
3, 167.553, 502.773
3, 573.660, 502.784
3, 190.834, 502.786
3, 124.057, 502.787
2, 500.323, 502.789
3, 500.323, 502.789
2, -190.509, 502.809
2, 284.321, 502.818
2, 156.812, 502.822
2, 146.836, 502.827
2, 208.582, 502.833
3, 235.002, 502.839
3, 195.269, 502.846
3, 263.045, 502.849
3, 324.952, 502.854
3, 166.909, 502.868
2, 194.270, 502.876
3, 428.592, 502.888
3, 209.233, 502.892
3, 100.113, 502.898
3, 230.635, 502.898
3, 164.627, 502.903
2, 123.994, 502.909
3, 119.968, 502.909
3, 271.845, 502.913
3, 297.770, 502.929
2, 219.995,  502.93
3, 219.526, 502.935
2, 186.426, 502.936
2, 603.107, 502.942
2, 178.430, 502.957
3, 181.460, 502.964
3, 195.119, 502.968
2, 160.569, 502.976
3, 186.337, 502.981
3, 180.949, 503.007
3, 224.534, 503.008
3, 182.801, 503.014
3, 167.806, 503.015
3, 196.216, 503.022
3, 227.372, 503.027
3, 183.845, 503.032
3, 218.108, 503.033
2, 153.481,  503.04
3, 233.262, 503.059
2, 172.434, 503.068
3, 167.919,  503.07
2, 529.514, 503.079
3, 230.466, 503.079
2, 135.395,  503.08
3, 135.395,  503.08
3, 157.495, 503.084
3, 125.271, 503.112
3, 184.820, 503.113
2, 350.288, 503.114
2, 191.857,  503.12
2, 286.932,  503.12
2, 256.113, 503.122
3, 170.651, 503.127
3, 125.101, 503.144
3, 124.276, 503.144
2, 248.126, 503.149
2, 520.558, 503.172
2, 227.926, 503.172
3, 520.558, 503.172
3, 227.926, 503.172
2, 880.527, 503.175
2, 884.179, 503.175
3, 880.527, 503.175
3, 884.179, 503.175
2, 179.072, 503.182
3, 188.195, 503.182
3, 174.324, 503.182
3, 167.004, 503.184
3, 179.561, 503.197
3, 125.452,   503.2
3, 184.449, 503.201
3, 185.032, 503.202
3, 107.179, 503.212
2, 279.664, 503.231
2, 287.498, 503.231
3, 279.664, 503.231
3, 287.498, 503.231
2, 191.363, 503.239
2, 199.963, 503.239
2, 170.146, 503.242
2, 100.679,  503.25
3, 211.000, 503.251
3, 211.963, 503.271
2, 255.663, 503.287
2, 191.069,   503.3
3, 206.967, 503.305
3, 118.998, 503.308
2, 182.052, 503.322
2, 330.024, 503.331
2, 230.747, 503.349
3, 230.747, 503.349
2, 207.567, 503.353
2, 219.317, 503.359
2, 174.498, 503.363
3, 187.101, 503.365
3, 202.505, 503.376
3, 177.800, 503.377
3, 162.252, 503.388
3, 162.887,  503.39
2, 553.192, 503.393
3, 612.959, 503.398
2, 624.487,   503.4
2, 317.361, 503.401
3, 188.019, 503.402
3, 158.758, 503.406
2, 197.313, 503.409
3, 212.252,  503.42
3, 219.386,  503.42
3, 327.420, 503.432
2, 115.216, 503.434
3, 189.204, 503.455
2, 119.372, 503.472
3, 206.622, 503.479
2, 192.495, 503.479
3, 166.282, 503.505
3, 178.770, 503.508
3, 170.132, 503.524
2,  96.523, 503.531
2, 157.716, 503.545
2, 140.863, 503.552
3, 260.750, 503.566
3, 166.989, 503.572
3, 101.619, 503.578
3, 122.659, 503.585
3, 117.543, 503.589
3, 180.700, 503.594
2, 233.934, 503.614
2, 118.799, 503.616
2, 189.364, 503.623
3, 453.926, 503.627
2, 215.263, 503.668
3, 125.004, 503.671
3, 117.187, 503.671
2, 117.619, 503.677
2, 132.686, 503.693
2, 303.387, 503.695
3, 115.280, 503.695
3, 123.490, 503.712
3, 224.779, 503.715
3, 190.051, 503.722
3, 175.469, 503.727
3, 185.489, 503.727
2, 120.785, 503.728
2, 114.204, 503.732
2, 174.948, 503.733
3, 121.714,  503.74
2, 178.103, 503.749
3, 158.301,  503.76
3, 175.656, 503.767
2, 153.683, 503.772
2, 193.962, 503.778
2, 112.525, 503.783
3, 132.346, 503.792
3, 943.171, 503.792
3, 178.216, 503.792
3, 113.544, 503.811
2, 188.049, 503.811
3, 215.860, 503.814
3, 174.312, 503.823
3, 174.818, 503.823
2, 177.553, 503.823
3, 160.441, 503.826
2, 176.875, 503.834
2, 178.581, 503.834
3, 176.875, 503.834
3, 178.581, 503.834
2, 198.717, 503.842
3, 189.308, 503.848
2, 221.489, 503.892
2, 231.708, 503.896
2, 229.149, 503.937
2, 186.329, 503.942
2, 164.118, 503.947
2, 501.979, 503.949
3, 187.616, 503.975
3, 232.014, 503.984
3, 186.340, 504.009
2, 249.732, 504.016
2, 117.571, 504.031
3, 345.662, 504.035
3, 236.613,  504.04
2, 110.887, 504.041
2, 185.353, 504.044
2, 169.188, 504.048
3, 125.629, 504.062
3, 122.793, 504.062
2, 180.096,  504.07
2, 181.744,  504.07
2, 164.870,  504.07
3, 220.407,  504.09
3, 180.792, 504.105
2, 227.535, 504.112
3, 180.423, 504.119
3, 163.596, 504.139
3, 217.208,  504.14
2, 367.432, 504.148
3, 108.137, 504.186
3, 218.685, 504.208
2, 183.847,  504.22
3, 175.561, 504.234
3, 124.551, 504.255
3, 217.065, 504.271
3,  97.297, 504.282
3, 224.016, 504.302
2, 174.694, 504.302
2, 123.303, 504.314
2, 157.746, 504.346
3, 120.390, 504.354
3, 581.393, 504.356
3, 180.646, 504.369
3, 239.822,  504.37
2, 171.994, 504.385
3, 173.599, 504.387
2, 117.104, 504.389
3, 189.290, 504.398
3, 227.790, 504.403
2,  98.753, 504.414
2, 232.479, 504.424
2, 224.106, 504.424
2, 188.508,  504.43
2, 118.263,  504.44
2,  95.421, 504.472
2, 100.109, 504.478
3, 229.214, 504.484
3, 121.315, 504.506
3, 123.937, 504.527
3, 175.525, 504.553
3, 183.219, 504.575
3, 440.524, 504.575
3, 165.744, 504.596
3, 238.100, 504.601
2, 113.936, 504.613
3, 203.137, 504.623
3, 125.470, 504.623
3, 206.195, 504.637
3, 173.640, 504.645
2, 238.406, 504.648
3, 121.850, 504.658
2, 117.538,  504.67
2, 227.247,  504.69
2, 116.435, 504.701
3, 547.940, 504.717
3, 249.109, 504.719
3, 255.287, 504.719
2, 183.039, 504.738
3, 189.079, 504.772
2, 124.200, 504.786
3, 164.640, 504.805
3, 178.075, 504.814
3, 138.952, 504.822
3, 122.901, 504.864
3, 284.719, 504.868
3, 195.453, 504.908
2, 259.687, 504.911
3, 191.335, 504.935
3, 191.939, 504.935
2, 151.995, 504.939
2, 149.507,  505.01
3, 206.532,  505.01
3, 125.310, 505.019
3,  97.476, 505.026
3, 153.276, 505.031
3, 248.492, 505.034
2, 257.460, 505.035
2, 244.985, 505.042
2, 166.495, 505.048
3, 212.970, 505.049
3, 123.880, 505.063
2, 290.724, 505.067
2, 288.656, 505.067
3, 290.724, 505.067
3, 288.656, 505.067
3, 218.512, 505.083
3, 162.659, 505.087
3, 239.762, 505.104
2, 179.648, 505.106
3, 635.942, 505.112
2, 247.303, 505.121
3, 189.425, 505.135
2, 283.261, 505.137
2, 124.170, 505.166
3, 548.007, 505.182
2, 228.108,   505.2
3, 228.108,   505.2
3, 213.010, 505.203
3, 207.833, 505.218
2,  96.870, 505.221
3, 281.612, 505.237
2, 185.579, 505.238
2, 116.273, 505.269
2, 117.075, 505.307
3, 402.256,  505.31
3, 570.168, 505.337
3, 114.162, 505.359
2, 119.426,  505.37
3, 226.583, 505.397
2, 477.963,  505.47
3, 120.197, 505.523
3, 122.426, 505.523
3, 326.830, 505.526
3, 224.286, 505.612
3, 124.778, 505.635
3, 201.324, 505.821
3, 294.364, 505.827
3, 184.097, 505.846
3, 342.890, 505.887
2, 256.397, 505.887
2, 260.226, 505.887
3, 256.441, 505.889
2, 168.876, 505.896
3, 121.774,   505.9
3, 247.684, 505.909
3, 216.253, 505.926
2, 118.744,  505.93
3, 118.744,  505.93
2, 280.369, 505.936
3, 302.857, 505.966
3, 189.932, 505.969
2, 208.960, 505.981
2, 126.598, 506.014
3, 238.671, 506.015
3, 445.981, 506.051
3, 121.035, 506.069
3, 182.396, 506.082
3, 123.963,  506.12
2, 113.235, 506.151
2, 116.281, 506.157
3, 194.193, 506.177
2, 474.858, 506.195
2, 152.074,  506.22
2, 185.395, 506.257
2, 231.135, 506.282
2, 117.123, 506.291
2, 119.549,   506.3
2, 186.911, 506.361
3, 174.198, 506.363
3, 210.009, 506.402
2, 179.374, 506.419
2, 124.243, 506.443
3,  97.671, 506.475
3, 191.968, 506.494
2, 120.664, 506.496
3, 122.077, 506.523
2, 120.446, 506.524
3, 223.076, 506.565
3, 164.904, 506.579
3, 120.329, 506.621
2, 191.394, 506.665
3, 152.428, 506.701
2, 369.416, 506.725
3, 239.747, 506.728
2, 124.841,  506.77
2, 216.699, 506.779
2, 240.227, 506.823
2,  99.768, 506.823
2, 239.604, 506.823
2,  99.144, 506.823
3, 240.227, 506.823
3,  99.768, 506.823
3, 239.604, 506.823
3,  99.144, 506.823
3, 233.655, 506.905
2, 174.051, 506.964
2, 115.169, 506.967
2, 174.780, 506.996
3, 196.475, 507.134
2, 117.149, 507.155
2, 120.900, 507.197
3, 601.177, 507.208
2, 164.193, 507.248
2, 139.629, 507.326
2, 176.553, 507.337
3, 181.487,  507.35
3, 210.749, 507.354
2, 115.118,  507.37
2, 119.726,  507.37
3, 115.118,  507.37
3, 119.726,  507.37
3, 350.647,  507.39
2, 160.267,  507.39
3, 110.150, 507.437
2, 199.848, 507.482
3, 471.572, 507.517
2, 554.113, 507.547
2, 154.854, 507.587
3, 286.804, 507.591
3, 277.664, 507.591
2, 122.167, 507.616
2, 112.255, 507.753
3, 229.026, 507.791
3, 190.872, 507.995
3, 598.047, 508.021
3, 175.702, 508.033
2, 375.178, 508.056
3, 127.232, 508.125
3, 167.185, 508.196
2, 306.810, 508.256
3, 116.850,  508.26
2, 103.754, 508.306
2, 188.598, 508.376
3, 212.201, 508.484
3,  99.899, 508.512
2,  90.043, 508.529
2, 118.852, 508.546
3, 195.098, 508.606
3, 164.209, 508.606
2, 119.707, 508.632
2, 259.291, 508.647
2, 263.293, 508.647
2, 240.001, 508.647
2, 244.003, 508.647
3, 259.291, 508.647
3, 263.293, 508.647
3, 240.001, 508.647
3, 244.003, 508.647
3, 122.096, 508.681
3, 124.369, 508.694
2, 114.549,   508.7
2, 118.564, 508.722
3, 124.213, 508.843
3, 121.877, 508.858
3, 121.436, 508.878
2, 236.965, 508.884
3, 163.478, 508.891
3, 124.789, 508.908
2, 176.373, 508.917
2, 238.239,  508.92
2, 173.052, 508.949
2, 143.004, 508.949
2, 158.930, 508.952
3, 129.196, 508.953
3, 406.653, 508.954
2, 175.246,  508.96
3, 268.168, 508.962
3, 158.399, 508.962
2, 171.531, 508.966
3, 184.261, 508.969
3, 188.871, 508.979
3, 163.965, 508.981
3, 172.762, 508.982
3, 178.975, 508.983
3, 183.821, 508.984
3, 121.535,   509.0
2, 178.184, 509.003
3, 185.378, 509.011
2, 180.111, 509.012
3, 193.848, 509.021
2, 115.192, 509.025
3, 195.795, 509.025
3, 170.138, 509.037
3, 171.787, 509.039
2, 182.277, 509.048
3, 203.178, 509.051
3, 420.797, 509.053
3, 165.522, 509.061
2, 276.142, 509.062
3, 419.262, 509.065
3, 413.075, 509.065
2, 406.498, 509.065
2, 118.207, 509.066
3, 188.451, 509.067
3, 195.308, 509.071
2, 185.528, 509.076
3, 185.528, 509.076
2, 159.344, 509.082
3, 183.900, 509.091
2, 157.627, 509.092
3, 175.886, 509.096
3, 173.525, 509.096
2, 176.079, 509.096
3, 123.595,   509.1
3, 581.890, 509.101
3, 585.537, 509.101
3, 181.132, 509.101
2, 533.886, 509.106
3, 533.886, 509.106
2, 255.827, 509.107
3, 228.495, 509.109
2, 120.613, 509.121
2, 184.712, 509.123
2, 168.891, 509.124
2, 432.658, 509.137
2, 439.503, 509.137
3, 432.658, 509.137
3, 439.503, 509.137
3, 213.692,  509.14
3, 179.538,  509.14
3, 150.861,  509.14
2, 115.532, 509.145
3, 244.125, 509.145
2,  19.644, 509.175
3,  19.644, 509.175
3, 121.786, 509.182
2, 129.363, 509.183
3, 118.521, 509.184
3, 165.109, 509.186
3, 184.299, 509.186
3, 178.738, 509.191
2, 128.022, 509.196
2, 121.136, 509.197
3, 110.492, 509.203
3, 110.169, 509.207
3, 245.530, 509.208
3, 188.816, 509.212
3,  69.209, 509.212
3, 190.683, 509.217
3, 161.916, 509.219
3, 179.230, 509.223
3, 149.151, 509.224
2, 277.264, 509.227
2, 206.917, 509.234
3, 203.115, 509.241
3, 125.670, 509.241
3, 123.926, 509.241
2, 183.530, 509.242
2, 146.755, 509.246
3, 185.744, 509.252
3, 272.788, 509.254
2, 232.429, 509.256
3, 232.429, 509.256
2, 175.892, 509.259
3, 175.892, 509.259
2, 609.999, 509.263
3, 181.997, 509.267
2, 130.656, 509.285
2, 169.009, 509.289
3, 200.607, 509.294
3, 280.841, 509.302
3, 207.212, 509.304
3, 329.426, 509.304
3, 335.738, 509.304
2, 436.536, 509.305
3, 204.840, 509.308
2, 220.384, 509.308
3, 169.659, 509.313
2, 203.132, 509.315
3, 203.132, 509.315
2, 128.096, 509.317
2, 159.397,  509.32
3, 159.397,  509.32
2, 305.693, 509.326
2, 158.473, 509.335
2, 185.937, 509.341
3,  98.389, 509.345
3, 140.191, 509.353
2, 140.055, 509.354
3, 140.055, 509.354
3, 209.357, 509.356
3, 232.946, 509.358
2, 164.385, 509.359
3, 342.216,  509.36
3, 117.844, 509.362
2, 570.359, 509.364
2, 143.546, 509.368
3, 572.859,  509.37
2, 182.284, 509.372
3, 182.284, 509.372
3, 290.072, 509.372
3, 123.466, 509.375
3, 188.279,  509.38
3, 187.257, 509.381
3, 131.875, 509.382
2, -207.253, 509.387
2, 262.780, 509.387
3, -207.253, 509.387
3, 262.780, 509.387
3, 194.442, 509.387
3, 109.532, 509.394
3, 156.864, 509.395
3, 153.742, 509.395
2, 199.677, 509.397
3, 173.597, 509.403
3, 180.646, 509.409
2, 109.312,  509.41
2, 172.708, 509.411
2, 191.148, 509.411
3, 226.786,  509.42
2, 234.686, 509.422
2, 156.286, 509.427
3, 179.250, 509.436
3, 121.205, 509.436
3, 119.901, 509.441
2, 222.454, 509.447
3, 199.024, 509.448
3, 184.394, 509.448
3, 221.297, 509.463
3, 105.214, 509.474
3, 188.418, 509.476
3, 381.398,  509.48
2, 155.684, 509.487
3, 203.548, 509.492
3, 226.580, 509.496
3, 181.265, 509.499
3, 318.377, 509.499
2,  99.144, 509.504
3, 121.605, 509.509
3, 146.797,  509.51
3, 394.678, 509.511
2, 175.911, 509.511
2, 183.894, 509.513
2, 320.281, 509.517
3, 378.484, 509.522
3, 612.231, 509.524
2, 160.305, 509.524
3, 161.576, 509.535
3, 174.908, 509.536
2, 173.345, 509.538
2, 122.081,  509.54
2, 108.785, 509.541
